-0.66,16221450.0,1126.3,-2.77,18270219135.0,16221450.0,723937000.0,-3.95,16060.48162457,1128.30,1099.49,1096.03,1099.66
-1.08,16221450.0,1120.04,-3.15,18168672858.0,16221450.0,716572000.0,-4.53,16020.47726858,1127.77,1096.53,1094.01,1094.02
-1.16,16221462.0,1115.26,-3.31,18091147710.0,16221462.0,712494000.0,-5.11,16420.98915602,1126.18,1077.97,1075.45,1077.99
-0.72,16221462.0,1114.7,-3.11,18082063691.0,16221462.0,711770000.0,-5.44,16142.41563789,1124.44,1096.75,1094.71,1095
-0.59,16221462.0,1114.42,-2.77,18077521682.0,16221462.0,709319000.0,-5.76,16120.56050075,1123.89,1088.47,1087.1,1087.09
-0.66,16221462.0,1115.59,-2.54,18096500793.0,16221462.0,710449000.0,-5.8,16128.39802947,1123.62,1089.99,1088.03,1089.99
-0.9,16221487.0,1113.45,-2.34,18061814700.0,16221487.0,707859000.0,-6.11,16129.63288738,1123.51,1088.8,1085.34,1088.87
-0.98,16221487.0,1112.99,-2.38,18054352816.0,16221487.0,707331000.0,-6.18,16210.61262591,1123.07,1091.23,1089.62,1089.5
-0.59,16221487.0,1113.68,-2.06,18065545642.0,16221487.0,706466000.0,-6.13,16232.35728352,1122.79,1088.33,1085.84,1089
-0.36,16221512.0,1111.05,-2.03,18022910908.0,16221512.0,704186000.0,-6.26,16293.34646522,1122.04,1086.18,1082.44,1080.59
-0.78,16221512.0,1105.0,-2.32,17924770760.0,16221512.0,702288000.0,-6.7,16468.83909789,1121.36,1073.38,1071.21,1073.39
-1.09,16221537.0,1103.21,-2.22,17895761834.0,16221537.0,703397000.0,-6.58,16508.58482992,1121.09,1079.2,1074.08,1079.21
-1.35,16221537.0,1099.57,-2.07,17836715439.0,16221537.0,703873000.0,-6.78,16692.74825498,1120.36,1079.99,1074.53,1074.17
-1.25,16221550.0,1100.23,-1.86,17847435957.0,16221550.0,706599000.0,-6.64,16717.89545418,1119.98,1073.4,1072.7,1072.6
-1.01,16221550.0,1102.07,-1.64,17877283609.0,16221550.0,695396000.0,-6.32,16611.14688469,1119.45,1077.57,1075.05,1078.52
-0.78,16221562.0,1103.12,-1.6,17894329473.0,16221562.0,696460000.0,-6.08,16464.98965893,1118.87,1082,1080.01,1081.99
-0.16,16221562.0,1106.16,-1.49,17943643022.0,16221562.0,698171000.0,-5.59,16429.40339852,1118.61,1086.72,1082.65,1086.72
0.77,16221600.0,1112.06,-1.15,18039392496.0,16221600.0,699373000.0,-4.98,16379.13843419,1118.31,1098,1097.25,1097.16
1.17,16221600.0,1113.95,-1.08,18070051320.0,16221600.0,703294000.0,-4.55,16383.28960864,1118.24,1085,1082.99,1086.94
0.87,16221612.0,1110.13,-1.47,18008098130.0,16221612.0,699911000.0,-4.7,16316.52227266,1117.99,1083.96,1081.66,1081.71
0.75,16221612.0,1108.65,-1.64,17984090144.0,16221612.0,698066000.0,-4.83,16368.09475142,1117.83,1085.34,1084,1084
0.65,16221612.0,1109.44,-1.65,17996905217.0,16221612.0,697378000.0,-4.65,16370.02290469,1117.78,1092.08,1088,1090.77
0.59,16221650.0,1110.46,-1.68,18013493459.0,16221650.0,697639000.0,-4.48,16353.77777597,1117.71,1091.81,1088.09,1091.89
0.14,16221650.0,1111.54,-1.68,18031012841.0,16221650.0,697072000.0,-4.33,16363.08166525,1117.65,1092.5,1091.57,1091.49
0.11,16221712.0,1113.13,-1.62,18056874279.0,16221712.0,698396000.0,-4.17,16339.54983189,1117.49,1095,1094.09,1094.08
0.07,16221712.0,1112.52,-1.78,18046979034.0,16221712.0,697756000.0,-4.14,16445.53519159,1117.22,1086.33,1085.68,1086.34
-0.2,16221725.0,1107.56,-2.3,17966533741.0,16221725.0,694337000.0,-4.51,16475.75270795,1117.14,1087.55,1083.07,1084.19
-0.32,16221725.0,1105.46,-2.56,17932468119.0,16221725.0,693001000.0,-4.55,16480.90543425,1117.09,1082.35,1077.54,1082.36
